Timestamp,Voltage (V),Current (A),Power Usage (kW),Frequency (Hz),Fault Indicator,FFT_1,FFT_2,FFT_3,FFT_4,FFT_5,FFT_6,FFT_7,FFT_8,FFT_9,FFT_10,FFT_11,FFT_12,FFT_13,FFT_14,FFT_15,FFT_16,FFT_17,FFT_18,FFT_19,FFT_20,FFT_21,FFT_22,FFT_23,FFT_24,FFT_25,FFT_26,FFT_27,FFT_28,FFT_29,FFT_30,FFT_31,FFT_32,FFT_33,FFT_34,FFT_35,FFT_36,FFT_37,FFT_38,FFT_39,FFT_40,FFT_41,FFT_42,FFT_43,FFT_44,FFT_45,FFT_46,FFT_47,FFT_48,FFT_49,FFT_50,FFT_51,FFT_52,FFT_53,FFT_54,FFT_55,FFT_56,FFT_57,FFT_58,FFT_59,FFT_60,FFT_61,FFT_62,FFT_63,FFT_64,FFT_65,FFT_66,FFT_67,FFT_68,FFT_69,FFT_70,FFT_71,FFT_72,FFT_73,FFT_74,FFT_75,FFT_76,FFT_77,FFT_78,FFT_79,FFT_80,FFT_81,FFT_82,FFT_83,FFT_84,FFT_85,FFT_86,FFT_87,FFT_88,FFT_89,FFT_90,FFT_91,FFT_92,FFT_93,FFT_94,FFT_95,FFT_96,FFT_97,FFT_98,FFT_99,FFT_100,FFT_101,FFT_102,FFT_103,FFT_104,FFT_105,FFT_106,FFT_107,FFT_108,FFT_109,FFT_110,FFT_111,FFT_112,FFT_113,FFT_114,FFT_115,FFT_116,FFT_117,FFT_118,FFT_119,FFT_120,FFT_121,FFT_122,FFT_123,FFT_124,FFT_125,FFT_126,FFT_127,FFT_128
2024-01-01 00:00:00,216.18437483712603,16.312557265442663,3.5265199944245404,50.64433200854154,2,0.946920236373222,0.9472926677028438,0.9484117372454293,0.9502827928865343,0.9529148189916291,0.9563205449214328,0.9605166003711147,0.9655237211067265,0.9713670099081602,0.9780762589583875,0.9856863415849126,0.9942376832500365,1.003776824087085,1.014357088213822,1.026039378677051,1.038893121396274,1.0529973871332734,1.0684422277106909,1.0853302718365185,1.1037786376902425,1.1239212346917982,1.1459115468247238,1.1699260162241885,1.1961681807334097,1.2248737661733913,1.2563169978876874,1.2908184836683303,1.3287551416779362,1.3705728177446292,1.4168024796746317,1.4680812278921407,1.5251798782485322,1.5890396448651,1.6608216269249982,1.7419746329233199,1.8343297890420176,1.9402351383592185,2.0627514440838937,2.205944324808591,2.3753329500193487,2.5786027801413898,2.8267833398821156,3.1362881940913327,3.5326558350113717,4.057913079777421,4.786441114176581,5.863528503263486,7.61629980118204,10.967716981856316,19.927374952413075,120.30063989535101,29.041147360504308,12.810927018702758,8.159125387710123,5.954278761473405,4.668265844708556,3.8261309847176874,3.232143979289308,2.7908993307969303,2.450338950240789,2.1796449679241343,1.9594098593136322,1.776803152633757,1.6230030494413583,1.4917444156481643,1.3784552697966261,1.2797211066463097,1.1929404898985057,1.1160967124224426,1.0476023163714663,0.9861907197456605,0.9308390992587652,0.8807124948916208,0.8351226218260237,0.7934970647770063,0.7553559246780873,0.7202938960735803,0.6879663569680832,0.6580784609456596,0.6303765019493043,0.6046410179452549,0.5806812383338734,0.558330579341855,0.537442963780016,0.5178897944592624,0.4995574497875651,0.48234519946547955,0.4661634603650818,0.45093232959866675,0.4365803447622788,0.4230434313906234,0.41026400549022907,0.3981902051641337,0.3867752301942341,0.37597677230282944,0.3657565218968274,0.35607973957011496,0.34691488264329573,0.3382332786399625,0.330008838922362,0.3222178067944328,0.3148385352754621,0.3078512904807712,0.30123807716347933,0.29498248348232803,0.28906954248692474,0.2834856081779233,0.27821824429820496,0.2732561242791418,0.26858894097976244,0.2642073250563143,0.2601027709577552,0.2562675696900242,0.2526947476189145,0.24937801068556353,0.24631169351317725,0.24349071296196184,0.24091052577694552,0.2385670900203984,0.23645683006367335,0.23457660494441956,0.23292367995125646,0.23149570133011965,0.23029067404087145,0.2293069425144738,0.2285431743845813,0.22799834717708853,0.22767173795438525
2024-01-01 00:01:00,235.5677869720764,14.363618177654367,3.383605747021928,49.59512809072222,2,0.82362149881042,0.8239898745170655,0.8250967766973906,0.8269475517576694,0.8295511816009803,0.8329203921469828,0.8370718086764106,0.8420261615758764,0.8478085472895532,0.8544487507204273,0.8619816369841444,0.8704476224154749,0.8798932371200364,0.8903717943090044,0.9019441852614084,0.9146798232948007,0.928657765759242,0.9439680502824417,0.9607132906271336,0.97901058930977,0.9989938394046394,1.0208165079064857,1.0446550193610415,1.0707128934658072,1.09922583738944,1.130468057367491,1.1647601416855704,1.202478988660378,1.2440704239999991,1.29006539518444,1.3411009821794826,1.3979479803247183,1.4615475832589024,1.533060869803067,1.6139366283053214,1.7060059651177313,1.8116169039142915,1.93383018904076,2.0767114208914386,2.245779751549655,2.4487206249734266,2.6965635504865286,3.005722078797051,3.401734689414983,3.9266281883321477,4.654783751969622,5.731489937996742,7.4838712953639295,10.834889795223694,19.79414034459225,120.16698912877594,29.175223017402654,12.945436288020753,8.294076978290146,6.08968136480102,4.8041281304665056,3.962461595978988,3.3689515273277397,2.9281923894933097,2.5881260500627508,2.3179345894543197,2.09821042630212,1.9161230245482606,1.7628505134894017,1.6321276782416372,1.5193824474312418,1.4212002161658563,1.3349794381120736,1.2587032850440747,1.1907841662506788,1.1299553543542271,1.0751938674025316,1.0256645726128066,0.9806789974622963,0.9396645231462589,0.9021410303525836,0.8677029757167306,0.8360054806985444,0.8067534227020502,0.7796927988307127,0.7546038285037977,0.7312953997936691,0.7096005637385243,0.689372853003158,0.6704832541944941,0.6528177023660454,0.6362749956248016,0.6207650499492112,0.606207431223393,0.592530114493967,0.5796684304939193,0.5675641673191472,0.5561648012868685,0.5454228358610322,0.5352952313868873,0.5257429114590599,0.5167303342256977,0.5082251189306287,0.5001977196178666,0.49262113925456,0.4854706786023629,0.4787237150729131,0.47235950753218947,0.4663590236345373,0.4607047867772977,0.4553807401936186,0.4503721260562052,0.4456653777721184,0.4412480238944774,0.43710860230407245,0.4332365834839217,0.42962230188057055,0.42625689446808346,0.4231322457535113,0.42024093855789163,0.41757620999776984,0.41513191215366063,0.41290247699556554,0.41088288517945337,0.4090686383758642,0.4074557348494541,0.406040648031888,0.4048203078769719,0.4037920848077941,0.402953776104023,0.40230359459263726,0.4018401595388339,0.40156248964703484
2024-01-01 00:02:00,229.05840687664835,13.660370705466898,3.129022751138684,50.59169785375745,1,0.6530210591382973,0.6533986154502793,0.6545330407131781,0.6564296252366293,0.6590972577737636,0.6625485345531739,0.6667999153323814,0.6718719300402375,0.6777894408045843,0.6845819655962,0.6922840713781787,0.7009358466463012,0.7105834656363959,0.7212798594204575,0.733085512717654,0.746069409784174,0.7603101583799946,0.7758973280203656,0.7929330478595126,0.81153392133742,0.8318333299986691,0.8539842188433304,0.8781624819048772,0.9045711017465493,0.9334452436135502,0.9650585687898808,0.999731119262998,1.0378392473002338,1.0798282343133798,1.1262284866484764,1.1776765476108892,1.2349426815659532,1.2989675579759432,1.3709117392963936,1.4522235062352773,1.5447334670481054,1.6507891575803635,1.7734508452512254,1.9167836649773218,2.0863063152770582,2.289703798841325,2.5380051963354266,2.847623642658303,3.244097214536095,3.7694523283171315,4.498069783979034,5.575237775955723,7.328080503131521,10.679559599681609,19.639269648613173,120.01257652403939,29.32917923777975,13.09893811706364,8.44712668298098,6.2422814741481565,4.956281423846033,4.1141710917629615,3.5202204718111454,3.079024246129273,2.738524489013838,2.46790347746486,2.247753816896105,2.0652451485537924,1.9115557698916377,1.7804206253625787,1.6672677944347143,1.568682814885455,1.4820642751974415,1.4053954744217247,1.3370889418935497,1.2758780633544136,1.2207399633410223,1.1708396092190356,1.1254886225570118,1.0841144728598513,1.046237123611505,1.011451108990626,0.9794116229991614,0.9498236108279928,0.9224331328472908,0.8970204674533814,0.8733945576254619,0.8513885054525072,0.8308558909984355,0.8116677448161211,0.7937100426414956,0.7768816201834536,0.7610924281174222,0.7462620642879416,0.7323185331272674,0.7191971923339966,0.7068398546978835,0.6951940191003539,0.6842122095753546,0.6738514051740252,0.6640725464564088,0.6548401069136923,0.6461217196235383,0.6378878510615451,0.6301115153269168,0.622768023110829,0.6158347606447991,0.6092909945927305,0.6031176994684156,0.5972974046693155,0.5918140586441991,0.5866529080678033,0.5818003902026304,0.5772440368736634,0.5729723887098059,0.568974918473818,0.5652419624769175,0.5617646591912991,0.5585348943019844,0.5555452515306186,0.5527889686567798,0.5502598982230612,0.5479524724951034,0.545861672288788,0.5439829993274958,0.5423124518473985,0.540846503193487,0.5395820831952526,0.5385165621319363,0.5376477371353168,0.5369738208936388,0.5364934325531456,0.5362055907272926
2024-01-01 00:03:00,220.31361198937444,14.768926242423385,3.2537954856729554,50.58411607921237,2,0.6397717824422141,0.6401511151675094,0.6412908643133816,0.6431963041609396,0.6458762968893359,0.6493434018157582,0.6536140317358267,0.6587086599271242,0.6646520826073112,0.6714737430710455,0.6792081253881354,0.6878952275407155,0.697581126267141,0.7083186488263942,0.7201681705002593,0.7331985611891056,0.747488310091204,0.7631268646653133,0.7802162292171799,0.7988728802337118,0.8192300708679092,0.8414406169293626,0.8656802830702833,0.8921519228552238,0.9210905734483584,0.952769769465113,0.9875094280897078,1.025685779061366,1.0677439839057847,1.1142143320486722,1.165733253122473,1.2230709013078325,1.2871678395715862,1.3591845277268735,1.4405691478203337,1.5331522135220375,1.6392811702319787,1.762016199099153,1.9054223529549754,2.075018252403627,2.2784888263578043,2.526863085787159,2.8365540999073957,3.2330998836897766,3.7585267955596873,4.487215581297258,5.5644543847495305,7.317367357702789,10.668916090596236,19.628695125932147,120.0020703004165,29.339617884134906,13.109309939558408,8.457432463947049,6.2525220222830455,4.96645757178682,4.124283693789773,3.5302704016777415,3.0890123950172654,2.748451763607195,2.4777707981409405,2.257562116029105,2.0749953689266722,1.9212488632121,1.7900575508788805,1.6768495176470766,1.5782103063486523,1.491538509410529,1.4148174288004356,1.3464595958214094,1.2851983973085257,1.2300109580884964,1.1800622450804605,1.1346638787331047,1.0932433268177817,1.0553205505275445,1.02049008124572,0.9884071097244321,0.9587765774970832,0.93134454091268,0.9058912740239543,0.8822257151827285,0.8601809616031278,0.8396105882604987,0.8203856204371746,0.802392028446111,0.7855286424483388,0.7697054074723604,0.7548419156406585,0.7408661656106046,0.7277135092739331,0.7153257536007238,0.703650391657997,0.6926399416871264,0.6822513769839675,0.6724456324049495,0.6631871758024203,0.6544436346923956,0.6461854700772884,0.638385690682064,0.6310196019323212,0.6240645849115158,0.6174999012612981,0.6113065206065768,0.6054669675962133,0.599965186077184,0.5947864182749785,0.5899170971609129,0.5853447504317171,0.5810579147555158,0.5770460591059383,0.573299516180424,0.5698094210162267,0.5665676560453811,0.5635668019213149,0.5608000935428041,0.5582613807612524,0.5559450933429196,0.5538462097979443,0.5519602297392605,0.5502831494894402,0.5488114406779427,0.5475420316180041,0.5464722912728587,0.5456000156593191,0.5449234165525163,0.5444411123878843,0.5441521212708277
2024-01-01 00:04:00,233.55063547376878,15.47823092315982,3.614950668113715,49.78841819213232,0,0.2598828349510628,0.26051940365438475,0.2624259975945855,0.26559361371265333,0.27000831554831745,0.2756526965605393,0.2825076831227478,0.29055449817231804,0.29977662584413095,0.31016165852749245,0.3217029576943513,0.3344011074391639,0.3482651781251728,0.3633138444007225,0.3795764180716096,0.3970938645020501,0.41591987468362146,0.4361220667231951,0.45778339281693176,0.48100383267579655,0.5059024634422729,0.5326200109150989,0.5613220091125973,0.5922027270782737,0.625490066560955,0.6614516964051181,0.7004027759127124,0.742715740235641,0.7888327911760006,0.8392819798049935,0.8946981188678224,0.9558502794722487,1.023678398611666,1.0993427002210734,1.1842914621423624,1.2803555746439808,1.3898830962871358,1.515935019511278,1.6625773732110265,1.835329889906523,2.0418787212284997,2.2932541899936045,2.6058707476600094,3.005267845671539,3.5334733192214833,4.264869419169832,5.3447458124640725,7.100228183201428,10.454279655816645,19.416496302086397,119.7922454778413,29.547130810705635,13.314571589561258,8.660501992757705,6.45345714561762,5.165314592260619,4.321117529207899,3.725134614691628,3.281959223833589,2.9395321534740018,2.6670344333767924,2.4450574523938164,2.2607696661569423,2.105348217576532,1.9725269276237969,1.8577327832256993,1.7575502603447166,1.6693769160790581,1.5911950481642865,1.521416214269632,1.4587728576567818,1.4022411890671767,1.3509852902240185,1.304315924653065,1.2616597308423267,1.2225358677019496,1.1865380906859018,1.1533208403232365,1.1225883329876876,1.094085924287314,1.067593211320233,1.0429184786448142,1.019894192225547,0.998373317727619,0.9782262924727387,0.9593385195813801,0.9416082822284917,0.9249449981113961,0.9092677511430687,0.8945040503733109,0.8805887761851903,0.8674632816513226,0.8550746230809019,0.8433748986409981,0.832320677797123,0.821872507395148,0.8119944826874258,0.8026538736075389,0.7938207982151767,0.78546793656884,0.7775702793556938,0.7701049065156534,0.763050791821635,0.7563886299993521,0.7501006834765473,0.7441706462783337,0.7385835229436423,0.7333255206397072,0.7283839529033553,0.7237471536594762,0.7194044003408445,0.7153458451045476,0.7115624532563279,0.7080459481275594,0.7047887617339601,0.7017839906420433,0.6990253565312359,0.6965071710228886,0.6942243043826356,0.6921721577676668,0.690346638729424,0.6887441397183298,0.6873615193770868,0.6861960864347565,0.6852455860465609,0.6845081884462597,0.6839824798041042,0.6836674552027565
2024-01-01 00:05:00,204.0878028552172,14.545737341894174,2.9686075750162697,49.316580480428605,1,0.8874925059755522,0.8878621584843696,0.8889728908517632,0.890830048825446,0.8934426132091893,0.8968233083802505,0.9009887576308843,0.9059596889086543,0.9117611957632102,0.9184230597413381,0.9259801421337117,0.9344728549736281,0.9439477235796514,0.9544580558804553,0.9660647373664998,0.978837175048647,0.9928544194395508,1.0082065007852101,1.0249960249074923,1.0433400858071806,1.0633725674514543,1.085246927119095,1.10913957901217,1.1352540318373479,1.163825981104682,1.1951296207015454,1.229485525853627,1.2672705810821394,1.3089305975395522,1.3549965073646624,1.4061053743696108,1.4630279769007506,1.5267054907354054,1.5982989759353483,1.6792572011613138,1.771411252118103,1.87710913084086,1.999411559011317,2.1423841133004995,2.3115459209743023,2.5145824000428796,2.7625230327158734,3.0717813413830752,3.467895775994166,3.992893111699662,4.721154492758474,5.797968443318008,7.550459477405743,10.9015895298099,19.860953469699677,120.23391744300781,29.108177756380574,12.878272365088582,8.226792722525559,6.022275151168193,4.7365983815494355,3.8948067837559543,3.301170174984398,2.8602830732771016,2.5200874011743175,2.249765295977631,2.029909235171035,1.8476887435474214,1.6942820132891132,1.5634238944631014,1.450542382741663,1.3522229424002035,1.265864098418486,1.1894490960511792,1.1213904202518297,1.0604214215067775,1.0055191979375455,0.9558486990507001,0.9107215368310542,0.8695651791958415,0.8318995957618218,0.7973193342863095,0.7654796095244348,0.7360853943234023,0.708882783345232,0.6836520956436462,0.6602023209556698,0.6383666139590578,0.6179986128722438,0.5989694116985337,0.5811650546522366,0.56448445067798,0.5488376281713975,0.5341442669080938,0.5203324571841897,0.507337646215491,0.4951017396792114,0.4835723324271677,0.47270204725741144,0.46244796448365244,0.4527711281298572,0.4436361170508479,0.4350106712810179,0.42686536553771326,0.419173323132845,0.4119099646258822,0.4050527864527091,0.3985811654960605,0.3924761861798227,0.3867204871773388,0.381298125253666,0.3761944541146154,0.3713960164433059,0.36689044755257383,0.36266638930513256,0.35871341312816546,0.35502195111504464,0.3515832343329997,0.34838923757620505,0.3454326298991835,0.3427067303578843,0.340205468445267,0.33792334879297636,0.33585541975494515,0.3339972455343452,0.33234488157472086,0.3308948529585458,0.3296441356030379,0.3285901400644546,0.327730697799357,0.3270640497474666,0.3265888371332214,0.32630409439673236
2024-01-01 00:06:00,232.3251526803423,14.78004477453816,3.433776158866874,49.828221556174796,1,0.9579771334772262,0.958350227303931,0.9594712846533311,0.9613456543582426,0.9639823223636254,0.9673940202430543,0.9715973805397123,0.9766131425045469,0.9824664130420648,0.9891869891024331,0.9968097494262752,1.005375125539073,1.0149296642913104,1.025526697177031,1.037227135283379,1.0501004132399758,1.0642256111946904,1.079692791038271,1.0966045922360623,1.1150781444213187,1.1352473691716145,1.1572657633402583,1.1813097826523473,1.2075829792700465,1.2363210940713727,1.2677983682039238,1.3023354260206859,1.3403092030114694,1.382165563108011,1.4284354930066525,1.4797561128181966,1.5368982588875735,1.6008031666464941,1.6726319574157478,1.7538334626653849,1.8462388323991836,1.9521961343737197,2.0747661573418243,2.218014546314052,2.3874604980767122,2.5907895012444477,2.8390311096096967,3.148598918007829,3.5450314495711894,4.070355553232208,4.798952447482745,5.876110730988726,7.628954992407932,10.980447241074854,19.940182420414786,120.31352675010052,29.02817890300819,12.797874703587702,8.145986920415682,5.941051806966102,4.654948026732684,3.812719885087891,3.218637137232772,2.7772942423533005,2.436633067728176,2.1658356994815087,1.9454945685297516,1.762779158275302,1.608867625293622,1.4774947904824536,1.3640886274810469,1.2652345864168741,1.1783311868103175,1.1013616780024584,1.0327385594955545,0.9711952077657566,0.9157087594071948,0.8654442159928427,0.819713256348612,0.7779434312607295,0.739654810574591,0.7044420610413065,0.6719605366656665,0.6419153713712331,0.614052844375916,0.588153484506132,0.564026518314045,0.5415053662357313,0.520443963178145,0.5007137328284014,0.48220108421213403,0.4648053284185622,0.4484369355786347,0.43301606910308604,0.4184713471632636,0.4047387914498473,0.39176093107167975,0.3794860356018607,0.3678674561301374,0.3568630570308778,0.3464347242376646,0.3365479382824911,0.3271714023576021,0.3182767172760347,0.3098380965231312,0.30183211567466695,0.2942374913463796,0.2870348855681423,0.28020673209072716,0.2737370816376443,0.26761146353934967,0.26181676155011036,0.25634110194439047,0.2511737522602108,0.2463050292704572,0.24172621496984947,0.23742947952980167,0.23340781033132832,0.22965494632819206,0.22616531711196328,0.22293398617643273,0.21995659798002307,0.2172293285162398,0.21474883917700185,0.21251223380148382,0.2105170188592394,0.20876106679603576,0.20724258261868725,0.2059600738444505,0.20491232396592318,0.20409836960356056,0.20351748151790078,0.20316914964518143
2024-01-01 00:07:00,234.7921389507346,12.932119452427164,3.0363599874017764,49.88485358482797,2,0.07175695087378453,0.07383884019147652,0.07977851088770888,0.08885779030135085,0.10030561562281301,0.11350596177371859,0.1280330580953438,0.14361439324367778,0.16008502444369788,0.17735243704968123,0.19537306366295606,0.21413740074608004,0.23366078876943608,0.2539778096475246,0.2751390074051292,0.2972091437229806,0.32026651745697543,0.344403073901962,0.36972515381954074,0.3963548144784678,0.4244317139405126,0.4541155973272057,0.48558946776395934,0.5190635711792655,0.5547803787465393,0.5930208196698172,0.6341121080110214,0.678437631154349,0.7264495399288295,0.7786849248544606,0.8357868154779182,0.898531756911109,0.9678664901307484,1.0449574389940959,1.1312585367393277,1.2286058380855576,1.3393521232222383,1.4665627065561098,1.6143075779690652,1.7881101046378958,1.9956597775560876,2.247989991415348,2.5615180269817666,2.9617859447886845,3.4908239889555985,4.223016637117023,5.303655617036566,7.059868522236932,10.414620248313266,19.377508511769204,119.75390219740943,29.58485526567527,13.35170157798044,8.69706063748479,6.489466415739234,5.200795378864539,4.356089715238735,3.759617139420632,3.3159701424252823,2.9730886920792865,2.7001530401435456,2.4777538447462186,2.2930588746601837,2.1372446266756837,2.0040443135153754,1.888884349099096,1.7883486692071286,1.6998343213575524,1.621323122262907,1.5512261752415535,1.4882754941388296,1.4314468836105083,1.379904041142654,1.3329573665024845,1.2900331536300111,1.2506502349235797,1.2144020562735562,1.1809427645834008,1.1499762976021541,1.1212477464431128,1.0945364570305136,1.0696504753158076,1.0464220405229891,1.0247039027898783,1.0043662945145697,0.9852944239305953,0.9673863888320516,0.9505514305470355,0.9347084651684452,0.9197848420429582,0.90571528956356,0.8924410161477462,0.8799089404307718,0.868071029555866,0.8568837283043578,0.8463074648871536,0.8363062216986263,0.8268471613362249,0.8179002998061413,0.8094382201718188,0.8014358209737854,0.7938700946566134,0.7867199319646597,0.7799659488889963,0.7735903332543371,0.7675767084630369,0.7619100122691852,0.7565763887605581,0.7515630919756064,0.7468583998061824,0.7424515370092388,0.7383326063225878,0.7344925267957136,0.7309229785798002,0.7276163535058282,0.7245657108772593,0.7217647379632639,0.7192077147648839,0.7168894826606635,0.7148054166012147,0.7129514005653836,0.7113238060225988,0.7099194731891626,0.7087356948895273,0.7077702028681425,0.7070211564182055,0.7064871332204065,0.7061671223040652
2024-01-01 00:08:00,235.14738087127597,15.361345634220209,3.612180192545292,50.40623595372885,2,0.5922483397442335,0.5926357973020135,0.5937998908134423,0.5957458044631424,0.5984822512579424,0.602021583729648,0.6063799522863332,0.6115775147308142,0.6176387016981456,0.6245925441746302,0.6324730709276978,0.6413197856538347,0.6511782360536369,0.6621006899700017,0.674146937357638,0.6873852413516511,0.7018934673924032,0.7177604265357691,0.7350874782400976,0.7539904497195977,0.7746019442264289,0.7970741305872362,0.821582132660134,0.8483281723909314,0.8775466671839975,0.9095105461395137,0.9445391372513274,0.9830080991807635,1.0253620419861504,1.0721307244629346,1.1239500674149099,1.1815897387197134,1.245989838066378,1.3183103853070481,1.3999991459523045,1.4928862405011019,1.599318744340382,1.7223564914276712,1.8660642097757492,2.035960217000603,2.2397291602342166,2.488399789187662,2.798384931600193,3.195222379973009,3.720938288459398,4.449913215942505,5.527435135910594,7.280628045494235,10.632453395344502,19.592505602219102,119.96615039031116,29.37527183863384,13.144701684851468,8.492565823912823,6.287400888071979,5.001085892313019,4.15866546688693,3.5644096658897433,3.1229132219959244,2.782118251085085,2.5112070634521015,2.2907722901484346,2.1079835909979914,1.9540192755386527,1.8226142943486623,1.7091967275664979,1.6103521086602763,1.5234790172704742,1.44656073949294,1.378009787986464,1.3165595284645282,1.2611870624279329,1.211057331520268,1.165481929203172,1.1238882947675084,1.0857963596391311,1.0508006243344992,1.018556247815458,0.9887681390656194,0.9611823212709595,0.9355790348473796,0.9117671841659002,0.8895798322300534,0.8688705196836519,0.8495102374574559,0.8313849215804492,0.814393368084014,0.7984454880952159,0.7834608401349844,0.7693673896215022,0.7561004556286403,0.7436018127825433,0.7318189223286502,0.7207042712525626,0.7102148021999625,0.7003114200192593,0.6909585632285021,0.6821238307125914,0.6737776555731348,0.6658930193870529,0.6584452012066192,0.6514115565359165,0.6447713222477153,0.6385054440236823,0.6325964234086141,0.6270281819956679,0.6217859406184502,0.6168561117262492,0.6122262033731954,0.6078847334694152,0.6038211531224273,0.600025778060371,0.5964897272520521,0.5932048679669044,0.5901637666046008,0.5873596447204427,0.5847863397356469,0.5824382699035213,0.5803104031365045,0.5783982293692181,0.576697736165084,0.5752053873150894,0.5739181042144266,0.5728332498304374,0.5719486151052762,0.5712624076624103,0.570773242707657,0.5704801360392896
2024-01-01 00:09:00,221.91253521593472,14.0559071617418,3.1191819930219364,49.83751595303038,1,0.9431469041219327,0.9435191191942547,0.9446375398720886,0.9465075137625497,0.9491380247667348,0.9525418015948309,0.9567354731051988,0.961739774040212,0.9675798059689605,0.9742853596755934,0.981891306900215,0.9904380713285076,0.9999721911270193,1.0105469882558744,1.022223363412129,1.0350707399724313,1.0491681859616808,1.0646057502702522,1.081486058477576,1.0999262254366138,1.120060157041711,1.1420413335505435,1.1660461931705282,1.192278269614367,1.2209732843678704,1.252405458233644,1.2868953942558299,1.3248200056406065,1.3666251330505064,1.412841738915228,1.4641069180707607,1.521191480567877,1.5850366345136406,1.656803472863529,1.7379407976703451,1.8302797284593277,1.9361683014378506,2.058667272729866,2.2018422536304647,2.3712124061160105,2.574463182891835,2.8226241007378956,3.1321087163706034,3.528455513697916,4.053691301322379,4.782197256305425,5.859261934789845,7.612009881825933,10.963403062073384,19.92303637323054,120.29627598821214,29.0455372738767,12.815343626435373,8.163569387895658,5.958750862262442,4.6727667643862905,3.8306614517600686,3.2367047323922526,2.7954911188812823,2.454962532426114,2.1843011134696013,1.9640993475231,1.781526772719035,1.6277616003418773,1.4965387058009825,1.3832861168522126,1.2845893371255437,1.1978469387837432,1.1210422226779275,1.0525877383858138,0.9912169106893177,0.9359069223495406,0.8858228185592535,0.8402763187681442,0.7986950108971342,0.7605989978959721,0.7255829749982871,0.6933023194226531,0.6634621823329431,0.6358088534473384,0.6101228645205491,0.5862134365606364,0.5639139750147644,0.5430783893084203,0.5235780660308629,0.5052993642893134,0.4881415311506008,0.4720149572551869,0.45683970961122383,0.44254429155538016,0.4290645899178833,0.4163429772613982,0.4043275432092601,0.39297143373218285,0.3822322811192371,0.3720717104398895,0.36245491077816044,0.35335026152323146,0.3447290056218416,0.33656496302262207,0.32883427862726966,0.3215151999599776,0.3145878805002924,0.30803420524193414,0.3018376355523196,0.2959830708327497,0.2904567248457537,0.2852460148744894,0.2803394621452134,0.27572660215784506,0.27139790376631806,0.26734469600719457,0.26355910182006864,0.26003397792687144,0.2567628602390919,0.2537399142623836,0.25095989004280106,0.2484180812838203,0.2461102883055395,0.24403278459813046,0.24218228674939687,0.24055592757941355,0.23915123234698807,0.23796609792476833,0.23699877486275636,0.2362478522842616,0.23571224556979023,0.2353911868021637
